"created_at","id_str","full_text","quote_count","reply_count","retweet_count","favorite_count","lang","user_id_str","conversation_id_str","username","tweet_url","image_url","location"
"Fri Jan 26 02:39:53 +0000 2024","1750710116578685138","Sebuah ajakan salam 4 jari sebagai ekspresi politik bukan Prabowo-Gibran dari @johnmuhammad_   Dahsyat!  #SatuTigaTambahKita https://t.co/AUErRwdNwX","12","5","99","167","in","57222373","1750710116578685138","gitaputrid","https://twitter.com/gitaputrid/status/1750710116578685138","https://pbs.twimg.com/media/GEvFkfObgAASP9o.jpg","She/Her"
"Thu Jan 25 18:05:24 +0000 2024","1750580645888430516","ternyata jadi anak presiden se-privileged itu ya 😔  pengalaman organisasi sama publikasi ga ada tapi bisa nyapres. mas gibran mau tukeran bapak gak? ugm_fess https://t.co/n65MrO6Zw0","19","25","113","823","in","1277749122296983552","1750580645888430516","UGM_FESS","https://twitter.com/UGM_FESS/status/1750580645888430516","https://pbs.twimg.com/media/GEtP0aDakAETVUQ.jpg","RULES"
"Fri Jan 26 03:19:37 +0000 2024","1750720117896585466","19 Hari Jelang Pencoblosan  TKN Optimistis Prabowo-Gibran Tembus 50%+1 ✌️🇲🇨  #PrabowoGibran2024  #GueMauSatuPutaran   #SaatnyaPindahKe02 KamuKITA PbowoGBRAN 14FebKeTPS UntukPAKBowo https://t.co/NtVVK0sLjw","0","0","1","2","in","886878090768424960","1750720117896585466","yosephrosario_","https://twitter.com/yosephrosario_/status/1750720117896585466","https://pbs.twimg.com/media/GEvN040acAAaDMJ.png",""
"Fri Jan 26 02:21:18 +0000 2024","1750705442895085616","Calon Wakil Presiden nomor urut 3 Mahfud MD dilaporkan ke Badan Pengawas Pemilu (Bawaslu)  atas pernyataan ‘ngawur’ yang ditujukan kepada cawapres nomor urut 2 Gibran Rakabuming Raka pada saat debat cawapres  Minggu (21/1). Laporan dibuat oleh Advokat Pengawas Pemilu (Awaslu) dan… https://t.co/C5M5x4WlqE","12","0","6","27","in","1162545299614662656","1750705442895085616","catchmeupid","https://twitter.com/catchmeupid/status/1750705442895085616","https://pbs.twimg.com/media/GEvBUZfbcAAhpIv.jpg",""
"Fri Jan 26 02:28:19 +0000 2024","1750707207447150765","Waktu saya kuliah  seenggaknya 2-3 semester saya harus mengajukan penangguhan  karena saat itu emang kuliah harus bayar sendiri  keluarga ada masalah ekonomi  dan gak kebagian beasiswa. Kalo kebijakan ITB dulu kaya sekarang  kayanya saya DO. Dan mungkin  nggak ada eFishery.… https://t.co/b26LRR5oNT","13","9","144","380","in","351930241","1750707207447150765","gibranhuzaifah","https://twitter.com/gibranhuzaifah/status/1750707207447150765","https://pbs.twimg.com/media/GEvC7G0a8AAcC4h.jpg","Bandung, Indonesia"
"Fri Jan 26 00:40:13 +0000 2024","1750680004747481290","Cawe-cawe mulu ni bokapnya Gibran 👀  Kami coba jabarkan apa dampaknya  sebuah utas https://t.co/pI03HlN5hE","0","1","9","20","in","1454020076","1750680004747481290","suluhpergerakan","https://twitter.com/suluhpergerakan/status/1750680004747481290","https://pbs.twimg.com/media/GEuqLPobcAAQ9as.jpg","Yogyakarta"
"Thu Jan 25 21:57:30 +0000 2024","1750639052213375082","di tiktok ada vt mbak rara anaknya cak imin lagi orasi kampanye bapaknya  terus komennya malah “01-03 kampanye dibantuin anaknya ya 🤭” “cuma 02 yang ga bawa2 anak 🤭” heh nyadar!!!! si gibran kampanye yg turun bapaknya langsung!! mana bapaknya PRESIDEN!!! Allahuuu GREGET BANGET","30","5","115","404","in","1381880916","1750639052213375082","jeongssaem","https://twitter.com/jeongssaem/status/1750639052213375082","","korea but not korean"
"Fri Jan 26 02:16:18 +0000 2024","1750704184360681964","Ganjar pertanyakan kayu ratusan ribu hektare food estate jangan-jangan dijual ke pabrik kertas  Silahkan mas @gibran_tweet dijawab.. https://t.co/4atCvjX775","0","9","23","76","in","1006827831995711488","1750704184360681964","ekowboy2","https://twitter.com/ekowboy2/status/1750704184360681964","https://pbs.twimg.com/ext_tw_video_thumb/1750703583337885696/pu/img/qmb_194uCkMGXIwv.jpg",""
"Fri Jan 26 02:02:26 +0000 2024","1750700692463882529","Heboh hoax IPK mas @gibran_tweet  2.3  pdhl di ijazah ga ada tertulis IPK   Kubu panik emx doyan bikin HOAX 😁 https://t.co/vrW20Llvak","2","7","14","27","in","1604408934525464576","1750700692463882529","xquitavee","https://twitter.com/xquitavee/status/1750700692463882529","https://pbs.twimg.com/ext_tw_video_thumb/1750700584137551872/pu/img/fxG0_-55mTiFoFa6.jpg","Hokota-shi, Ibaraki"
"Fri Jan 26 00:52:20 +0000 2024","1750683053234798965","Selamat pagi Papua 🫶🏻 https://t.co/hzqLEjKs2G","46","349","233","2564","in","1356478042797797377","1750683053234798965","gibran_tweet","https://twitter.com/gibran_tweet/status/1750683053234798965","https://pbs.twimg.com/media/GEus9JZaYAARfCb.jpg",""
"Fri Jan 26 02:36:58 +0000 2024","1750709385616310315","#JatengGasPolll untuk pasangan prabowo gibran untuk menang sekali putaran https://t.co/8xQTe9lNAz","0","0","5","4","in","898984293522747392","1750709385616310315","rwodeh","https://twitter.com/rwodeh/status/1750709385616310315","https://pbs.twimg.com/media/GEvE6DubkAA4SA5.jpg",""
"Fri Jan 26 03:00:45 +0000 2024","1750715369973846201","Laboratorium Suara Indonesia (LSI) memprediksi Prabowo-Gibran menang pilpres satu putaran  Elektabilitas hasil survei LSI 6 - 18 Januari 2024  Prabowo-Gibran 56 1% Ganjar-Mahfud 23 4% Anies-Muhaimin 13 7% Undecided 6 8%  14FebKeTPS UntukPAKBowo #GueMauSatuPutaran https://t.co/3xwlSnJ3Li","0","10","3","7","in","1015531697226444800","1750715369973846201","KhoirilAnwar_","https://twitter.com/KhoirilAnwar_/status/1750715369973846201","https://pbs.twimg.com/ext_tw_video_thumb/1750715341456695296/pu/img/MxxXfpqQUCWjci68.jpg","Khoiril Anwar"
"Fri Jan 26 02:04:25 +0000 2024","1750701192983023730","Kemana2 yang dituju selalu tempat jualan...  Begitu seriusnya mas samsul @gibran_tweet sama yang namanya umkm.   Terus semangat kami akan selalu mendukungmu... ✌🫰  #GueMauSatuPutaran https://t.co/YYTKVEBXNX","0","3","13","30","in","1152447574411902977","1750701192983023730","are_inismyname","https://twitter.com/are_inismyname/status/1750701192983023730","https://pbs.twimg.com/ext_tw_video_thumb/1750701123672186880/pu/img/-p9erzVJrZMoQFuh.jpg",""
"Thu Jan 25 23:07:35 +0000 2024","1750656690209669160","Dilaporkan ke Bawaslu karena Hina Gibran  Mahfud Md: Saya Enggak Peduli https://t.co/72krXNipMR #TempoNasional","256","231","461","2884","in","18129942","1750656690209669160","tempodotco","https://twitter.com/tempodotco/status/1750656690209669160","","Indonesia"
"Thu Jan 25 08:08:33 +0000 2024","1750430442086633681","“Anda jangan GR juga bilang kasih note kepada ayahnya Mas Gibran  memang hanya Tom Lembong saja? Yang paling banyak kasih note kepada Pak Presiden adalah Bu Menteri Luar Negeri Retno”  Ini pakde artinya nya dikasih contekan sana sini? Jadi ngerti nya apa pakde ini? 😭😭","252","179","2505","16217","in","104823513","1750430442086633681","primawansatrio","https://twitter.com/primawansatrio/status/1750430442086633681","","Busan, Republic of Korea"
"Fri Jan 26 03:21:17 +0000 2024","1750720535628226569","Dalam persatuan  kita mewujudkan impian akan Indonesia yang lebih makmur bersama Prabowo-Gibran.   #YukSemuaPilih02 PakBowoMasGib YangTerbaik https://t.co/WmzVzJragD","0","0","0","0","in","1635569373867020288","1750720535628226569","sagitarahayu_","https://twitter.com/sagitarahayu_/status/1750720535628226569","https://pbs.twimg.com/ext_tw_video_thumb/1750720423845851136/pu/img/B3yP0qP-FgRTuyn2.jpg","Boyolali, Indonesia"
"Thu Jan 25 22:07:28 +0000 2024","1750641561921266158","“Hapalan-hapalan Gibran ini  menurut saya  kalau kita bedah satu-satu  itu banyak mempermalukan dirinya sendiri sebenarnya” FULL YOUTUBE 👉 https://t.co/QcSpr7SvzO (INDONESIA LAWYERS CLUB) https://t.co/s8Wo3FWOxM","2","6","20","109","in","2421762716","1750641561921266158","ILCTalkshow","https://twitter.com/ILCTalkshow/status/1750641561921266158","https://pbs.twimg.com/ext_tw_video_thumb/1750641396565069827/pu/img/9brmHQLBLH_Rd5aK.jpg","Indonesia"
"Fri Jan 26 03:08:49 +0000 2024","1750717401275187479","Gibran mengunjungi pasar Pharaa Sentani ditemani Mba Selvi Jadi Rebutan Selfie Pendukung  #SaatnyaPindahKe02 KamuKITA PbowoGBRAN 14FebKeTPS UntukPAKBowo #GueMauSatuPutaran https://t.co/vUydOb9BgQ","0","3","3","9","in","1289954556411969537","1750717401275187479","Ndons_Back","https://twitter.com/Ndons_Back/status/1750717401275187479","https://pbs.twimg.com/ext_tw_video_thumb/1750717276800851968/pu/img/6Qq9_DjnfGc4Pr6l.jpg",""
"Thu Jan 25 14:48:13 +0000 2024","1750531020519248195","Mas @gibran_tweet yang terhormat  perkenalkan ini @maybezahraaa yang sudah meluangkan waktu dan tenaganya untuk menggambar ilustrasi Anda tanpa berharap bayaran apapun. https://t.co/T5JPzPyj4N","467","480","2062","17188","in","1495326248100589569","1750531020519248195","neohistoria_id","https://twitter.com/neohistoria_id/status/1750531020519248195","https://pbs.twimg.com/media/GEsirkeaQAAeim9.jpg","Jakarta Selatan, DKI Jakarta"
"Fri Jan 26 03:21:31 +0000 2024","1750720594793156787","Bersama Prabowo-Gibran  kita wujudkan impian Indonesia emas.   #YukSemuaPilih02 PakBowoMasGib YangTerbaik https://t.co/9X6dloaz8r","0","0","0","0","in","1714876364363599872","1750720594793156787","LeylaAiza","https://twitter.com/LeylaAiza/status/1750720594793156787","https://pbs.twimg.com/ext_tw_video_thumb/1750720520352591872/pu/img/gudesUBBwqvHmXVe.jpg","Cipayung, Indonesia"
"Fri Jan 26 03:21:29 +0000 2024","1750720588325458222","Satu tekad  satu pilihan: bersama Prabowo-Gibran kita menangkan pemilu satu putaran.   #YukSemuaPilih02 PakBowoMasGib YangTerbaik https://t.co/RQsQL5jWFV","0","0","0","0","in","1720358078368083968","1750720588325458222","FathonahUs9021","https://twitter.com/FathonahUs9021/status/1750720588325458222","https://pbs.twimg.com/media/GEvPFoPaAAAWcbe.jpg","Garut, Indonesia"
"Fri Jan 26 03:21:27 +0000 2024","1750720577462296616","Dalam satu putaran  bersama Prabowo-Gibran  kita wujudkan perubahan yang kita impikan.   #YukSemuaPilih02 PakBowoMasGib YangTerbaik https://t.co/oos8Hm3zCE","0","0","0","0","in","1717895305340112896","1750720577462296616","erikdarmawann_","https://twitter.com/erikdarmawann_/status/1750720577462296616","https://pbs.twimg.com/ext_tw_video_thumb/1750720495891480576/pu/img/3MvSWik7hp7MeELW.jpg","Prajurit Kulon 2, Indonesia"
"Thu Jan 25 13:02:20 +0000 2024","1750504375712432151","JUMLAH GEN Z PEMILIH PRABOWO-GIBRAN TERTINGGI DI BERBAGAI SURVEI TERBARU  Waduh sadis😂 tinggal dilantik doank klo kek gini ya ges ya  HAHAHAHAHHAHA aamiin ya Robbal alamin 🇲🇨✌🏼 https://t.co/Wi9BSaMiAF","8","78","42","120","in","1523245126784413696","1750504375712432151","Chavesz08","https://twitter.com/Chavesz08/status/1750504375712432151","https://pbs.twimg.com/media/GEsKcicbQAAHNnc.jpg",""
"Fri Jan 26 03:21:28 +0000 2024","1750720582155690329","Prabowo-Gibran  pilihan terbaik untuk mewujudkan Indonesia yang lebih maju dan adil!   #YukSemuaPilih02 PakBowoMasGib YangTerbaik https://t.co/ockgSVerWN","0","0","0","0","in","1672176775462555648","1750720582155690329","laylahariawan","https://twitter.com/laylahariawan/status/1750720582155690329","https://pbs.twimg.com/ext_tw_video_thumb/1750720500752592897/pu/img/xTrqf1yJOO-ynNrj.jpg","Ngawi, Indonesia"
"Fri Jan 26 03:21:29 +0000 2024","1750720589336322105","Prabowo-Gibran  kunci menuju Indonesia yang lebih terlihat dan dihormati di dunia internasional.   #YukSemuaPilih02 PakBowoMasGib YangTerbaik https://t.co/dh9LA6CJcK","0","0","0","0","in","1677166673655394304","1750720589336322105","ratna_desy99977","https://twitter.com/ratna_desy99977/status/1750720589336322105","https://pbs.twimg.com/ext_tw_video_thumb/1750720383605719040/pu/img/dSei2C6or-qibyQ7.jpg","Yogyakarta, Indonesia"
"Thu Jan 25 13:33:13 +0000 2024","1750512145283051529","Lingkaran oligarki tambang dibalik Tim Prabowo-Gibran   Pantesan ya dana kampanye dari pasangan capres-cawapres ini gak berseri  ternyata berasal dari industri tambang toh!!  Pantesan penuh pelanggaran dan kecurangan ternyata ada target kepentingan Gaes.  #AsalBukanPrabowoGibran https://t.co/T2wh8SkOtJ","13","5","55","129","in","1374686160748830724","1750512145283051529","DS_yantie","https://twitter.com/DS_yantie/status/1750512145283051529","https://pbs.twimg.com/media/GEsRhJaaUAE3L53.jpg",""
"Fri Jan 26 03:21:28 +0000 2024","1750720583921479706","Solidaritas rakyat semakin terjalin erat dalam mendukung Prabowo-Gibran sebagai pemimpin yang berintegritas.   #YukSemuaPilih02 PakBowoMasGib YangTerbaik https://t.co/SJ4o3pEmTU","0","0","0","0","in","1704340448435998720","1750720583921479706","abelrohh","https://twitter.com/abelrohh/status/1750720583921479706","https://pbs.twimg.com/ext_tw_video_thumb/1750720403293745152/pu/img/umnLbmHL5Kce6Bry.jpg","Bekasi Timur, Indonesia"
"Thu Jan 25 10:29:01 +0000 2024","1750465792884523075","Eh ternyata bener lho mas samsul @gibran_tweet minum air mineralnya yang pake botol kaca bukan botol plastik...   Pak @prabowo dan mas samsul ternyata omongan dan tindakan selaras dan konsisten ya.  Pemimpin pilihan kami... Kami semua pilihnya #PrabowoGibran  #SaatnyaPindahKe02… https://t.co/TDPSDyXqlV","44","209","46","343","in","1152447574411902977","1750465792884523075","are_inismyname","https://twitter.com/are_inismyname/status/1750465792884523075","https://pbs.twimg.com/ext_tw_video_thumb/1750465762475831296/pu/img/FIHdoxH4Qe0mOHZF.jpg",""
"Fri Jan 26 02:11:53 +0000 2024","1750703073486671980","Keren komunitas papua di yogyakarta dukung Prabowo-Gibran  karena prabowo siap melanjutkan program kerja jokowi  bukan yang merubah kembali dari 0  #YukSemuaPilih02 PakBowoMasGib YangTerbaik https://t.co/bNqRBfSvPY","0","237","168","245","in","1650181058191855617","1750703073486671980","ilhamram_dani","https://twitter.com/ilhamram_dani/status/1750703073486671980","https://pbs.twimg.com/ext_tw_video_thumb/1750703020776800256/pu/img/spkwXMiFOKtcVOf8.jpg","Gambir, Indonesia"
"Fri Jan 26 03:21:26 +0000 2024","1750720572789784785","Mari kita bersatu  bersama Prabowo-Gibran  untuk menciptakan masa depan yang lebih cerah!   #YukSemuaPilih02 PakBowoMasGib YangTerbaik https://t.co/SPtASODM1J","0","0","0","0","in","1718958404788785152","1750720572789784785","arissurya_","https://twitter.com/arissurya_/status/1750720572789784785","https://pbs.twimg.com/ext_tw_video_thumb/1750720306690523136/pu/img/0dqjlFf0dlAcDjs6.jpg","Lampung"
"Thu Jan 25 14:00:06 +0000 2024","1750518913342001516","Perbedaan Ganjar  Anies dan Gibran #Pemilu2024AmanDamai https://t.co/G0kn6BjeSh","48","14","34","57","in","222348442","1750518913342001516","hariqosatria","https://twitter.com/hariqosatria/status/1750518913342001516","https://pbs.twimg.com/ext_tw_video_thumb/1750518793858961408/pu/img/4klg8rWrC4N4Ao3S.jpg","INDONESIA"
"Fri Jan 26 03:21:30 +0000 2024","1750720591206961522","Dukungan kita untuk Prabowo-Gibran adalah investasi dalam masa depan bangsa ini.   #YukSemuaPilih02 PakBowoMasGib YangTerbaik https://t.co/kFQLxzeUOw","0","0","0","0","in","1706218046539599872","1750720591206961522","apriantisin9","https://twitter.com/apriantisin9/status/1750720591206961522","https://pbs.twimg.com/media/GEvPF3ba8AAYE5d.jpg","Semarang Tengah, Indonesia"
"Thu Jan 25 09:43:34 +0000 2024","1750454353964700118","Thomas Trikasih Lembong alias Tom Lembong baru-baru ini jadi buah bibir di dunia maya. Hal tersebut merupakan buntut dari Debat Keempat Cawapres 2024 kemarin  di mana sosok Tom Lembong disebut kurang lebih tiga kali oleh cawapres nomor urut dua Gibran Rakabuming Raka.  Sosok yang… https://t.co/mRDcRgf3Ed","2","3","28","166","in","57261519","1750454353964700118","Metro_TV","https://twitter.com/Metro_TV/status/1750454353964700118","https://pbs.twimg.com/media/GErc5YvacAAIO4m.jpg",""
"Thu Jan 25 13:01:18 +0000 2024","1750504113954226270","Hasil karya berbentuk buku itu tanda bahwa kita pernah hidup...cuma @gibran_tweet  yg ga pny hasil karya cuma pnya hasil paman berkarya.... https://t.co/Jn3oP1Fz8g","2","0","3","4","in","1623847648334860289","1750504113954226270","AdeDhani9","https://twitter.com/AdeDhani9/status/1750504113954226270","https://pbs.twimg.com/ext_tw_video_thumb/1750504016080211968/pu/img/gKRQmFy-Y1AOoeKB.jpg",""
"Fri Jan 26 00:30:05 +0000 2024","1750677454182900064","@UGM_FESS Kiki: "Gimana caranya UMKM kita bisa go international?"  Gibran: "Gampang banget caranya. Pak RT kasih tahu seluruh warganya untuk membeli produk lokal."  Go internasionalnya mana?  Jangan dibahas ya kalau tentang kapasitas... https://t.co/GpS78Saz71","12","5","15","118","in","1663159365120196608","1750580645888430516","Ardhea915850","https://twitter.com/Ardhea915850/status/1750677454182900064","https://pbs.twimg.com/ext_tw_video_thumb/1750676622137835520/pu/img/wvzvqZM8yCatQQFS.jpg","France"
"Fri Jan 26 01:53:20 +0000 2024","1750698403175252026","Debat.. Kalah debat.. Gimmick terhina... Lapor..  Dalam debat  saling serang sesama peserta itu wajar  apalagi kalau nyerangnya sesuai substansi debat  malah wajib.  Awaslu Laporkan Mahfud ke Bawaslu Buntut Sebut Jawaban Gibran Ngawur https://t.co/gnm3pQoNHn https://t.co/XbXg9Iqlte","4","19","14","38","in","1220019150585643009","1750698403175252026","WongAlasRoban","https://twitter.com/WongAlasRoban/status/1750698403175252026","https://pbs.twimg.com/media/GEu66jtakAA6R-f.jpg",""
"Fri Jan 26 03:21:25 +0000 2024","1750720570105450830","Mari bersama Prabowo-Gibran  kita perjuangkan keadilan sosial!   #YukSemuaPilih02 PakBowoMasGib YangTerbaik https://t.co/xLNf4odTXh","0","0","0","0","in","1654017010714673153","1750720570105450830","Kandi_mhmd","https://twitter.com/Kandi_mhmd/status/1750720570105450830","https://pbs.twimg.com/media/GEvPEnAasAAO-Bp.jpg","Serpong, Indonesia"
"Fri Jan 26 02:54:08 +0000 2024","1750713703027327386","Semangat kampanye damai dan riang gembira dari Tim Kampanye Daerah Prabowo-Gibran di Nusa Tenggara Barat. Sukses untuk Indonesia Maju! 🚀🇮🇩   #PrabowoGibran #BersamaIndonesiaMaju #SaatnyaPindahKe02 KamuKITA PbowoGBRAN  14FebKeTPS UntukPAKBowo https://t.co/GHfFZ9RpYp","1","1","5","6","in","1719243505577693184","1750713703027327386","menangkanrakyat","https://twitter.com/menangkanrakyat/status/1750713703027327386","https://pbs.twimg.com/ext_tw_video_thumb/1750713352522022912/pu/img/MsZNQhUwUeJ4hOHl.jpg","Jakarta Pusat, DKI Jakarta"
"Thu Jan 25 15:15:00 +0000 2024","1750537760614883419","Geram Prabowo-Gibran Dibilang ‘Mirip Sahabat Nabi’  Mahfud MD: Kisah Mulia Jangan Dicampur Sampah Politik https://t.co/n832cUZi6N","115","126","1255","5134","in","1243804423001763841","1750537760614883419","democrazymedia","https://twitter.com/democrazymedia/status/1750537760614883419","","Indonesia"
"Fri Jan 26 03:21:40 +0000 2024","1750720632109842773","Sukses selalu Prabowo-Gibran  semoga langkah mereka membawa perubahan positif.   #YukSemuaPilih02 PakBowoMasGib YangTerbaik https://t.co/94Lxxe7VHP","0","0","0","0","in","1658685898555539457","1750720632109842773","NugrahaArdito","https://twitter.com/NugrahaArdito/status/1750720632109842773","https://pbs.twimg.com/ext_tw_video_thumb/1750720543706517504/pu/img/jzs_BjrRcOgd8PIT.jpg","Boyolali, Indonesia"
"Fri Jan 26 03:21:40 +0000 2024","1750720633435226524","Prabowo-Gibran  pasangan yang siap membawa Indonesia ke tingkat yang lebih tinggi.   #YukSemuaPilih02 PakBowoMasGib YangTerbaik https://t.co/nsmCOIvI5K","0","0","0","0","in","1653976756255338496","1750720633435226524","budi_darmawann","https://twitter.com/budi_darmawann/status/1750720633435226524","https://pbs.twimg.com/ext_tw_video_thumb/1750720375821148160/pu/img/y_sYoa_Yk4S1ZvWx.jpg",""
"Fri Jan 26 03:21:39 +0000 2024","1750720631174524970","Suara rakyat terdengar  dukungan untuk Prabowo-Gibran dalam mewujudkan Indonesia emas.   #YukSemuaPilih02 PakBowoMasGib YangTerbaik https://t.co/GIPPAEM3kd","0","0","0","0","in","1701889194099126272","1750720631174524970","hanin_alima","https://twitter.com/hanin_alima/status/1750720631174524970","https://pbs.twimg.com/ext_tw_video_thumb/1750720437829726208/pu/img/aum0xlGzC_ANFqSA.jpg","Penjaringan, Indonesia"
"Fri Jan 26 03:21:37 +0000 2024","1750720621938606202","Prabowo-Gibran dianggap sebagai tandem yang mampu memberikan arah kepemimpinan yang berani.   #YukSemuaPilih02 PakBowoMasGib YangTerbaik https://t.co/VSigR139js","0","0","0","0","in","1676794165202661376","1750720621938606202","PradanaSid22552","https://twitter.com/PradanaSid22552/status/1750720621938606202","https://pbs.twimg.com/ext_tw_video_thumb/1750720524123328512/pu/img/QGKPn5AMWZIvT31J.jpg","Ngawi, Indonesia"
"Fri Jan 26 03:21:39 +0000 2024","1750720628939018290","Rakyat Indonesia bersatu  mengangkat Prabowo-Gibran sebagai harapan baru untuk masa depan yang lebih cerah.   #YukSemuaPilih02 PakBowoMasGib YangTerbaik https://t.co/Odop2Su7EW","0","0","0","0","in","1701804304896843776","1750720628939018290","Vio_Vio_whyd","https://twitter.com/Vio_Vio_whyd/status/1750720628939018290","https://pbs.twimg.com/ext_tw_video_thumb/1750720598073032704/pu/img/YrcC59JOW050jP8L.jpg","Jakarta Capital Region, Indone"
"Fri Jan 26 03:21:36 +0000 2024","1750720618058891690","Masyarakat yakin  Prabowo-Gibran adalah jawaban atas kebutuhan akan pemimpin berkualitas.   #YukSemuaPilih02 PakBowoMasGib YangTerbaik https://t.co/0BcxbAzVOt","0","0","0","0","in","1706569884413599745","1750720618058891690","putriajeng0224","https://twitter.com/putriajeng0224/status/1750720618058891690","https://pbs.twimg.com/ext_tw_video_thumb/1750720519496970240/pu/img/Dvff1MVa4WCN_WOU.jpg","Sawah Besar, Indonesia"
"Fri Jan 26 03:21:36 +0000 2024","1750720617094242611","Kepercayaan masyarakat pada Prabowo-Gibran sebagai jawaban yang tepat untuk kepemimpinan yang berkualitas.   #YukSemuaPilih02 PakBowoMasGib YangTerbaik https://t.co/OlarIF0VLu","0","0","0","0","in","1679757070407708672","1750720617094242611","SabilaG4yatri","https://twitter.com/SabilaG4yatri/status/1750720617094242611","https://pbs.twimg.com/ext_tw_video_thumb/1750720370905354240/pu/img/PrJzc8t2VLvTe1U4.jpg","Cilandak, Indonesia"
"Fri Jan 26 03:21:40 +0000 2024","1750720633133260927","Prabowo-Gibran  kunci untuk membawa Indonesia tampil lebih baik di dunia internasional.   #YukSemuaPilih02 PakBowoMasGib YangTerbaik https://t.co/4PqzqUGTpH","0","0","0","0","in","1683154057719058432","1750720633133260927","JalaludinI22124","https://twitter.com/JalaludinI22124/status/1750720633133260927","https://pbs.twimg.com/media/GEvPIfdbgAAFh2h.jpg","Cilandak, Indonesia"
"Fri Jan 26 03:21:36 +0000 2024","1750720617329184802","Kebersamaan adalah kunci  bersama Prabowo-Gibran kita akan meraih kemajuan yang lebih besar.   #YukSemuaPilih02 PakBowoMasGib YangTerbaik https://t.co/4GPBmnhUlo","0","0","0","0","in","1697442056237694976","1750720617329184802","falenabidin","https://twitter.com/falenabidin/status/1750720617329184802","https://pbs.twimg.com/ext_tw_video_thumb/1750720544339890176/pu/img/oC_6X95F_kfwA3og.jpg","Bekasi Selatan, Indonesia"
"Fri Jan 26 03:21:37 +0000 2024","1750720622819512803","Suara hati rakyat memilih Prabowo-Gibran  berharap Pilpres selesai satu putaran.  #YukSemuaPilih02 PakBowoMasGib YangTerbaik https://t.co/CbgcdG0s2h","0","0","0","0","in","1702539041818963968","1750720622819512803","ririndwirin","https://twitter.com/ririndwirin/status/1750720622819512803","https://pbs.twimg.com/media/GEvPIM8aAAApkFd.jpg","Jakarta Pusat, DKI Jakarta"
"Fri Jan 26 03:21:38 +0000 2024","1750720626489491524","Bersama Prabowo-Gibran  kita yakin bahwa perubahan nyata bisa terjadi di Indonesia jika kita bersatu.   #YukSemuaPilih02 PakBowoMasGib YangTerbaik https://t.co/8YSpNtbbL8","0","0","0","0","in","1650829733012344833","1750720626489491524","KumalasariSisi","https://twitter.com/KumalasariSisi/status/1750720626489491524","https://pbs.twimg.com/media/GEvPH9ha8AAlZU1.jpg","Setia Budi, Indonesia"
"Fri Jan 26 03:21:33 +0000 2024","1750720604058362042","Bersama Prabowo-Gibran  kita akan mengukir sejarah yang gemilang untuk bangsa ini.   #YukSemuaPilih02 PakBowoMasGib YangTerbaik https://t.co/iL3lxBZlFM","0","0","0","0","in","1714922203391856640","1750720604058362042","DAlmasudin89698","https://twitter.com/DAlmasudin89698/status/1750720604058362042","https://pbs.twimg.com/ext_tw_video_thumb/1750720464555819008/pu/img/Bl7mQFsszLZwMhTO.jpg","Kudus, Indonesia"
"Fri Jan 26 03:21:37 +0000 2024","1750720620881740029","Optimisme membara  perubahan bersama Prabowo-Gibran semakin dekat.   #YukSemuaPilih02 PakBowoMasGib YangTerbaik https://t.co/SzqLT1YWUW","0","0","0","0","in","1715541772259250176","1750720620881740029","ehan_fajar","https://twitter.com/ehan_fajar/status/1750720620881740029","https://pbs.twimg.com/ext_tw_video_thumb/1750720552216707072/pu/img/eKctbe4ux1VnSkx2.jpg","Menteng, Indonesia"
"Fri Jan 26 03:21:34 +0000 2024","1750720608504279075","Solidaritas yang terus berkembang  Prabowo-Gibran adalah pilihan rakyat yang cerdas dan tegas dalam menjalankan misi untuk kemajuan teknologi dan masyarakat.   #YukSemuaPilih02 PakBowoMasGib YangTerbaik https://t.co/a7ruTyoFvI","0","0","0","0","in","1701808459640160256","1750720608504279075","anindya_afifaa","https://twitter.com/anindya_afifaa/status/1750720608504279075","https://pbs.twimg.com/ext_tw_video_thumb/1750720520159649792/pu/img/QjBOt3fn9QzYcdRI.jpg","Jakarta Capital Region, Indone"
"Fri Jan 26 03:21:36 +0000 2024","1750720618608443531","Dukung Prabowo-Gibran  pemimpin inspiratif yang siap memimpin bangsa.   #YukSemuaPilih02 PakBowoMasGib YangTerbaik https://t.co/PKyiPaxjA1","0","0","0","0","in","1739865174960644096","1750720618608443531","AlikaokUtami","https://twitter.com/AlikaokUtami/status/1750720618608443531","https://pbs.twimg.com/media/GEvPHdSaAAAaqvg.jpg","Buton Selatan"
"Fri Jan 26 03:21:34 +0000 2024","1750720607032123758","Dukungan masyarakat  pendorong utama bagi Prabowo-Gibran untuk sukses.   #YukSemuaPilih02 PakBowoMasGib YangTerbaik https://t.co/ULmgHGHF6t","0","0","0","0","in","1657933898515640321","1750720607032123758","hanifahaul69780","https://twitter.com/hanifahaul69780/status/1750720607032123758","https://pbs.twimg.com/media/GEvPGvqa4AAbNUL.jpg","Kalideres, Indonesia"
